:START_ID(Post)|:END_ID(Tag)
343597392913|1933
343597392913|1984
343597392913|7215
343597392913|7347
343597392913|12432
206158439458|561
206158439458|3035
206158439458|5792
206158439458|6980
343597392947|804
343597392947|1933
343597392947|2042
343597392947|2976
343597392947|6947
343597392947|9310
343597392947|11545
206158439492|561
206158439492|9142
206158439492|9287
206158439509|561
206158439509|5056
206158439509|6400
206158439509|7589
206158439526|561
206158439526|6157
206158439526|9194
206158439526|9197
206158439526|11688
206158439543|561
206158439543|9050
206158439543|12004
206158439543|12115
206158439543|12449
824633730184|127
824633730184|1616
824633730184|3026
824633730201|127
824633730201|778
824633730201|1679
824633730201|2929
824633730201|10595
206158439594|561
206158439594|1771
206158439594|2095
206158439594|10453
206158439611|561
206158439611|2866
206158439611|2959
206158439611|6957
206158439611|7349
206158439611|7574
206158439611|9253
824633730252|127
824633730252|5064
824633730252|7143
824633730252|9048
824633730252|9337
206158439645|561
206158439645|1999
206158439645|2033
206158439645|6947
206158439645|7330
206158439645|12210
824633730286|585
824633730286|1149
824633730286|2025
824633730286|2924
824633730286|11254
343597393151|1669
343597393151|1933
343597393151|5221
343597393151|9155
343597393151|10569
824633730320|1149
824633730320|9068
206158439713|561
206158439713|1758
206158439713|9152
206158439713|9188
206158439730|561
206158439730|7005
206158439730|8181
206158439730|9049
206158439730|11672
206158439730|14862
343597393219|1933
343597393219|2003
343597393219|2036
343597393219|8205
343597393219|9848
343597393219|12305
343597393219|13995
824633730388|127
824633730388|1186
824633730388|1991
824633730388|5155
824633730388|9343
824633730388|11531
206158439781|561
206158439781|1617
206158439781|2803
206158439781|2978
206158439781|3096
206158439781|9124
206158439781|11672
206158439781|11889
824633730422|127
824633730422|2011
824633730422|2819
824633730422|2836
824633730422|6937
824633730422|7644
824633730422|9259
824633730422|10035
824633730422|14795
824633730439|127
824633730439|3011
824633730439|6426
824633730439|13469
824633730439|14287
206158439832|561
206158439832|6004
206158439832|9312
206158439832|11374
206158439849|561
206158439849|566
206158439849|2090
206158439849|2870
206158439849|3022
206158439849|5104
206158439849|6970
206158439849|11740
824633730490|127
824633730490|146
824633730490|6979
824633730490|7039
824633730490|7542
824633730490|9036
824633730490|11540
206158439883|561
206158439883|9046
206158439883|12171
206158439883|12712
343597393372|1933
343597393372|1994
343597393372|2063
343597393372|7015
343597393372|7061
343597393372|8360
343597393372|8947
206158439917|561
206158439917|1032
206158439917|5157
206158439917|7356
206158439917|9097
824633730558|127
824633730558|788
824633730558|5535
206158439951|561
206158439951|2105
206158439951|2801
206158439951|9152
206158439951|9342
206158439951|11889
206158439951|11992
343597393440|1676
343597393440|1933
343597393440|2900
343597393440|2970
343597393440|2977
343597393440|6838
343597393440|6986
343597393457|1933
343597393457|3014
343597393457|3059
343597393457|5074
343597393457|6604
343597393457|12172
343597393457|12592
824633730626|127
824633730626|596
824633730626|1450
824633730626|7926
824633730626|8415
824633730626|8672
824633730626|9289
824633730626|9661
824633730626|11630
206158440019|561
206158440019|9053
206158440019|9183
206158440019|9262
343597393508|1933
343597393508|2800
343597393508|5799
343597393508|9238
343597393508|11315
343597393525|1933
343597393525|6993
343597393525|8104
824633730694|127
824633730694|2081
824633730694|2834
824633730711|127
824633730711|2788
824633730711|12367
343597393576|1933
343597393576|2108
343597393576|2793
343597393576|7523
824633730745|127
824633730745|2076
824633730745|6365
824633730745|8589
824633730745|9232
824633730762|127
824633730762|5343
824633730762|6358
824633730762|9202
824633730779|127
824633730779|5064
824633730779|5102
824633730779|9190
824633730796|127
824633730796|2784
824633730796|3050
824633730796|5153
824633730796|5224
824633730796|5269
824633730796|6345
824633730796|8785
206158440189|6
206158440189|561
206158440189|1174
206158440189|2103
206158440189|2843
206158440189|5753
343597393678|1933
343597393678|6658
343597393678|11603
343597393678|13526
343597393695|597
343597393695|1933
343597393695|4848
343597393695|9031
343597393695|9943
343597393695|13097
824633730864|127
824633730864|5071
824633730864|7034
824633730864|7380
824633730864|9092
824633730881|127
824633730881|2071
824633730881|3097
824633730881|12656
824633730898|127
824633730898|6364
824633730898|6992
824633730898|9052
824633730898|11630
343597393763|1170
343597393763|1933
343597393763|2953
343597393763|5140
343597393763|10295
206158440308|561
206158440308|1953
206158440308|2108
206158440308|9037
206158440325|561
206158440325|3078
206158440325|11695
206158440342|561
206158440342|5188
206158440342|6964
206158440342|7550
206158440342|7560
206158440342|11254
824633730983|127
824633730983|3105
824633730983|5848
824633730983|10427
824633730983|11630
206158440376|277
206158440376|561
206158440376|6388
206158440376|7511
206158440376|11552
206158440376|11644
824633731017|127
824633731017|2082
824633731017|14321
206158440410|561
206158440410|1988
206158440410|6383
206158440410|10143
206158440427|561
206158440427|2906
206158440427|6957
206158440427|9127
206158440427|12158
206158440427|12300
343597393916|1933
343597393916|5016
343597393916|10948
824633731085|1149
824633731085|7568
824633731085|9078
824633731085|9088
824633731085|9254
343597393950|1196
343597393950|1933
343597393950|5130
343597393950|7248
343597393950|11261
206158440495|561
206158440495|7023
206158440495|9053
206158440495|9162
206158440495|9311
206158440495|11624
206158440495|14547
206158440512|561
206158440512|799
206158440512|8761
206158440512|9085
206158440512|12051
343597394001|1933
343597394001|6393
343597394001|9162
343597394001|9850
343597394001|11688
824633731170|127
824633731170|2119
824633731170|2781
824633731170|6360
824633731170|7011
824633731170|10307
824633731187|127
824633731187|5094
824633731187|9257
824633731204|127
824633731204|2905
824633731204|5086
824633731204|12078
343597394069|779
343597394069|1933
343597394069|2829
343597394069|3058
343597394069|7520
343597394069|9271
343597394069|11745
824633731238|1149
824633731238|2017
824633731238|5066
824633731238|9674
824633731238|12229
206158440631|561
206158440631|1680
206158440631|5108
206158440631|9141
206158440631|9339
206158440631|11599
206158440631|12163
206158440648|561
206158440648|1375
206158440648|5165
206158440648|11750
824633731289|127
824633731289|5773
824633731289|7355
343597394154|1933
343597394154|2943
343597394154|10817
343597394154|14012
343597394154|14161
343597394171|1933
343597394171|2065
343597394171|2074
343597394171|6213
343597394171|9076
343597394171|9481
343597394171|12971
206158440716|561
206158440716|590
206158440716|6157
206158440716|9069
206158440716|9163
343597394205|1933
343597394205|5925
343597394205|8376
343597394205|9335
343597394205|11308
343597394205|11747
206158440750|561
206158440750|5094
206158440750|9225
343597394239|1933
343597394239|5553
343597394239|9035
343597394256|1933
206158440801|417
206158440801|561
206158440801|1768
206158440801|2969
206158440801|9321
206158440801|11324
206158440801|11682
206158440818|561
206158440818|3008
206158440818|9097
206158440818|11546
206158440835|561
206158440835|9262
206158440852|561
206158440852|2043
206158440852|5101
206158440852|7510
206158440852|9167
206158440852|9234
206158440869|561
206158440869|6740
824633731510|1149
824633731510|5057
824633731510|5149
824633731510|10300
206158440903|561
206158440903|11717
206158440903|12000
206158440903|12712
824633731544|127
824633731544|140
824633731544|1989
824633731544|3020
824633731544|7300
824633731544|9060
824633731544|9302
206158440937|561
206158440937|2936
206158440937|7022
206158440937|9102
824633731578|568
824633731578|1149
824633731578|2020
824633731578|2093
824633731578|3058
824633731578|9258
824633731578|12718
824633731578|14148
343597394443|1933
343597394443|7004
343597394443|7505
343597394443|8006
343597394443|9322
343597394443|11942
206158440988|561
206158440988|2009
206158440988|2089
206158440988|5185
206158440988|6426
206158440988|9146
206158440988|9192
206158441005|561
206158441005|7327
206158441005|11987
824633731646|127
824633731646|9177
206158441039|561
206158441039|2117
206158441039|2863
206158441039|2951
206158441039|5000
206158441039|5795
206158441039|9087
343597394528|1933
343597394528|6940
343597394528|11590
343597394528|12063
824633731697|127
824633731697|5191
824633731697|9954
824633731697|10158
824633731697|10797
206158441090|561
206158441090|2066
343597394578|1933
343597394578|5145
343597394578|11444
343597394595|1933
343597394595|2853
343597394595|5131
343597394595|5155
343597394595|7550
343597394595|7590
343597394595|9632
343597394595|12881
343597394595|15066
206158441140|561
206158441140|5085
206158441140|6376
206158441140|9063
206158441140|11722
206158441140|11730
206158441157|561
206158441157|3012
206158441157|3089
824633731798|127
824633731798|2058
824633731798|2972
824633731798|3114
824633731798|5633
824633731798|6256
824633731815|127
824633731815|2821
824633731815|6419
824633731815|11379
206158441208|561
206158441208|1532
206158441208|5125
206158441208|9148
206158441208|13039
343597394697|585
343597394697|1026
343597394697|1933
343597394697|2116
343597394697|5108
343597394697|5479
343597394697|13319
343597394714|1933
343597394731|1933
343597394731|2103
343597394731|4847
343597394731|9149
343597394731|9228
206158441276|561
206158441276|2062
206158441276|3058
206158441276|9275
824633731917|127
824633731917|580
824633731917|9312
824633731917|11350
206158441310|561
206158441310|2847
206158441310|7573
824633731951|127
824633731951|5071
824633731951|7998
824633731951|8838
343597394816|1933
343597394816|2076
343597394816|5155
343597394816|6797
343597394816|12412
206158441361|561
206158441361|7380
824633732002|127
824633732002|2023
824633732002|6375
824633732002|9030
824633732019|794
824633732019|1149
824633732019|2870
824633732036|127
824633732036|1758
824633732036|4984
824633732036|6399
824633732036|6404
824633732036|8776
824633732036|11688
343597394901|1933
343597394901|5147
343597394901|6406
343597394901|12447
343597394901|12476
824633732070|127
824633732070|2095
824633732070|2890
824633732070|6145
824633732070|10998
824633732070|11633
824633732070|13866
343597394935|1933
343597394935|3061
343597394935|7419
343597394935|9617
824633732104|579
824633732104|1149
824633732104|1761
824633732104|2031
824633732104|6429
824633732104|8694
824633732104|9150
824633732104|9287
824633732121|127
824633732121|5080
824633732121|11641
343597394986|1451
343597394986|1669
343597394986|1933
343597394986|2116
343597394986|6422
343597394986|7779
343597395003|1933
343597395003|2005
343597395003|5075
343597395003|5649
343597395003|7853
824633732172|127
824633732172|5593
824633732172|6378
824633732172|6720
824633732172|13006
206158441565|561
206158441565|1941
206158441565|2003
206158441565|2022
206158441565|12163
343597395053|1933
343597395053|5316
343597395053|6425
343597395053|6435
343597395053|6942
343597395053|6969
343597395053|9211
343597395053|9344
343597395053|10641
206158441598|561
206158441598|2067
206158441598|7566
206158441598|12033
206158441598|12061
824633732239|127
824633732239|8506
206158441632|561
206158441632|2867
206158441632|6412
206158441632|11413
206158441649|561
206158441649|1021
206158441649|2827
206158441649|2849
206158441649|6383
206158441649|6385
206158441649|7550
206158441649|9237
206158441649|12036
824633732290|127
824633732290|6353
824633732290|12281
824633732307|127
824633732307|2958
824633732307|9256
824633732307|12690
824633732307|14905
824633732324|775
824633732324|1149
824633732324|5197
824633732324|7519
824633732324|10143
343597395189|1933
343597395189|6250
824633732358|127
824633732358|570
824633732358|6372
824633732358|7513
824633732358|11723
824633732358|13188
824633732375|127
824633732375|575
824633732375|11753
343597395240|1933
343597395240|7547
343597395240|11685
343597395240|11983
824633732409|127
824633732409|1768
824633732409|6443
206158441802|561
206158441802|1985
206158441802|7327
206158441802|11672
206158441819|561
206158441819|2103
206158441819|10130
206158441836|561
206158441836|3062
206158441836|7566
206158441836|11688
206158441836|11697
206158441836|12245
824633732477|127
824633732477|5640
824633732477|12728
824633732477|13736
206158441870|561
206158441870|12210
206158441887|278
206158441887|561
206158441887|2113
206158441887|11713
206158441887|11822
343597395376|1933
343597395376|2972
343597395376|6937
343597395376|9310
343597395376|10548
343597395376|11625
343597395376|14067
824633732545|127
824633732545|1940
824633732545|1986
824633732545|2115
824633732545|2899
824633732545|13398
206158441938|561
206158441938|5167
206158441938|6416
206158441938|9046
206158441938|11351
206158441938|12478
206158441955|561
206158441955|794
206158441955|5075
206158441955|6937
206158441955|11598
824633732596|127
824633732596|1506
824633732596|3010
824633732596|11953
824633732596|12631
206158441989|561
206158441989|2788
206158441989|2815
206158441989|9137
343597395478|1933
343597395478|2783
343597395478|7548
343597395478|7707
343597395478|9324
343597395478|9886
206158442023|561
206158442023|584
206158442023|5141
206158442023|9335
206158442023|11665
343597395512|1933
343597395512|6368
343597395512|6426
343597395512|6969
343597395512|7511
343597395512|7574
824633732681|127
824633732681|1617
824633732681|6645
824633732681|8489
824633732681|9343
824633732681|11254
343597395546|1933
343597395546|4844
343597395546|6174
343597395546|6497
343597395546|7004
343597395546|7024
206158442091|561
206158442091|2917
